cw,Date,INC#,Priority,DC#,Product,Duration(min),PRBNumber,Initial Causation,Final Causation,Causation Code,Sub Category,Customer Count,Comments,Repeat,Repeat INC,Related Tickets,Year,Month,Day,Quarter,Week,Weekday,Month_Name,days_since_incident,age_in_months,last_7_days,last_30_days,last_90_days,last_quarter,last_6_months,last_12_months,last_24_months,last_36_months,last_48_months,last_60_months,Date_parsed,Date_iso
18,2025-05-01,INC12581701,P1,DC57,BizX,10,PRB0087631,Cloud Operations,Vendor Management,Hypervisor Failure,Google - GCP,0,Database node inaccessible due to GCP hardware failure.,0,No repeat INC specified,GCP #59336901,2025,5,1,2,18,Thursday,May,208,6.83311432325887,0,0,0,0,0,1,1,1,1,1,2025-05-01,2025-05-01
19,2025-05-06,INC12676095,P1,DC33,BizX,15,PRB0087784,Infrastructure,Cloud Operations,Human Error,Platform OSS,52,Both Domain controllers were restarted in parallel causing authentication failures in HANA DB.,0,No repeat INC specified,INC12426151,2025,5,6,2,19,Tuesday,May,203,6.668856767411301,0,0,0,0,0,1,1,1,1,1,2025-05-06,2025-05-06
20,2025-05-13,INC12783405,P1,DC55,EC-Payroll,20,PRB0088078,Cloud Operations,Cloud Operations,Customer Caused,Payroll Ops,1,Customer-initiated activity involving problematic Z-Code crashed the application.,1,INC4330063,Knowledge Articles: 3593153 and 3074516,2025,5,13,2,20,Tuesday,May,196,6.438896189224704,0,0,0,0,0,1,1,1,1,1,2025-05-13,2025-05-13
20,2025-05-15,INC12813134,P2,DC33 DC55 DC57,SAC,24,PRB0088140,Infrastructure,Infrastructure,High CPU/Load,BTP,70,High Active sessions impacted the SAC system in BTP.,1,INC11303840,https://jira.tools.sap/browse/FPA00-52998; https://jira.tools.sap/browse/FPA137-37781,2025,5,15,2,20,Thursday,May,194,6.3731931668856765,0,0,0,0,0,1,1,1,1,1,2025-05-15,2025-05-15
20,2025-05-17,INC12846330,P2,DC22,SAC,127,PRB0088196,Infrastructure,Infrastructure,Human Error,GCID - Network,56,Failure handling logic not part of Automation tool.,0,No repeat INC specified,CHG13786556,2025,5,17,2,20,Saturday,May,192,6.307490144546649,0,0,0,0,0,1,1,1,1,1,2025-05-17,2025-05-17
20,2025-05-17,INC12846571,P2,DC22,BizX,64,PRB0088194,Infrastructure,Infrastructure,Human Error,GCID - Network,147,Failure handling logic not part of Automation tool.,0,No repeat INC specified,CHG13786556,2025,5,17,2,20,Saturday,May,192,6.307490144546649,0,0,0,0,0,1,1,1,1,1,2025-05-17,2025-05-17
20,2025-05-17,INC12857688,P2,DC50 DC30 DC52 DC66,ONB,14,PRB0088207,Infrastructure,Infrastructure,Major Code Release,BTP,537,BTP Q2 2025 Major Code (during non-maintenance window of SF).,0,No repeat INC specified,No related tickets,2025,5,17,2,20,Saturday,May,192,6.307490144546649,0,0,0,0,0,1,1,1,1,1,2025-05-17,2025-05-17
20,2025-05-17,INC12860976,P2,DC57,"BizX, API",694,PRB0088225,Engineering,Engineering,Major Code Release,BTP,0,Metadata rebuild post Major Code Release caused high Memory utilization.,0,No repeat INC specified,https://jira.tools.sap/browse/SFAPI-33865; CHG13788597,2025,5,17,2,20,Saturday,May,192,6.307490144546649,0,0,0,0,0,1,1,1,1,1,2025-05-17,2025-05-17
21,2025-05-19,INC12883953,P1,DC70,JAM,11,PRB0088262,Engineering,Engineering,Code Defect,JAM Engineering,306,Problematic GIF image resizing featuree cause high CPU.,0,No repeat INC specified,https://jira.tools.sap/browse/DWS-17155,2025,5,19,2,21,Monday,May,190,6.241787122207621,0,0,0,0,0,1,1,1,1,1,2025-05-19,2025-05-19
21,2025-05-19,INC12888903,P2,DCEU,SAC,1058,PRB0088275,Infrastructure,Infrastructure,High CPU/Load,BTP,73,High Active sessions impacted the SAC system in BTP.,1,INC11303840,https://jira.tools.sap/browse/FPA00-52998; https://jira.tools.sap/browse/FPA137-37781,2025,5,19,2,21,Monday,May,190,6.241787122207621,0,0,0,0,0,1,1,1,1,1,2025-05-19,2025-05-19
21,2025-05-24,INC12971137,P2,DC33,BizX,56,PRB0088454,Infrastructure,Cloud Operations,Configuration Failure,DB Ops,139,Incompatible NFS parameters on fstab.,0,No repeat INC specified,Netapp 2010400865,2025,5,24,2,21,Saturday,May,185,6.077529566360052,0,0,0,0,0,1,1,1,1,1,2025-05-24,2025-05-24
21,2025-05-25,INC12982862,P2,DC60 DC68 DC70,ONB,15,PRB0088474,Infrastructure,Infrastructure,Major Code Release,BTP,303,BTP Q2 2025 Major Code (during non-maintenance window of SF).,0,No repeat INC specified,No related tickets,2025,5,25,2,21,Sunday,May,184,6.044678055190539,0,0,0,0,0,1,1,1,1,1,2025-05-25,2025-05-25
22,2025-05-26,INC12997020,P2,DC57,ONB,14,PRB0088508,Cloud Operations,Cloud Operations,Process Gap,ONB Ops,0,Sales and Production Pre deployement job related to the change were being implemented simultaneously; that removed nodes from the LB.,0,No repeat INC specified,"CHG13797251, CHG13796989",2025,5,26,2,22,Monday,May,183,6.011826544021025,0,0,0,0,0,1,1,1,1,1,2025-05-26,2025-05-26
22,2025-05-26,INC12997834,P2,DC57,ONB,20,PRB0088511,Cloud Operations,Cloud Operations,Process Gap,ONB Ops,377,Sales and Production Pre deployement job related to the change were being implemented simultaneously; that removed nodes from the LB.,0,No repeat INC specified,"CHG13797251, CHG13796989",2025,5,26,2,22,Monday,May,183,6.011826544021025,0,0,0,0,0,1,1,1,1,1,2025-05-26,2025-05-26
22,2025-05-27,INC13021051,P2,DC33,BizX,73,PRB0088548,Cloud Operations,Infrastructure,Configuration Failure,GCID Devops API,1372,Octavia API Unresponsivenessin Converged Cloud Openstack.,0,No repeat INC specified,"CHG13804943, INC13021799",2025,5,27,2,22,Tuesday,May,182,5.978975032851511,0,0,0,0,0,1,1,1,1,1,2025-05-27,2025-05-27
22,2025-05-29,INC13062652,P1,DC57,LMS,28,PRB0088644,Cloud Operations,Database Dev,HANA Bug,HANA Dev,838,HANA Bug: 324129,0,No repeat INC specified,https://hdbits.wdf.sap.corp/bugzilla/show_bug.cgi?id=324129; https://jira.tools.sap/browse/LRN-198144; BCP 610963/2025,2025,5,29,2,22,Thursday,May,180,5.913272010512483,0,0,0,0,1,1,1,1,1,1,2025-05-29,2025-05-29
22,2025-05-31,INC13090606,P2,DC33,BizX,19,PRB0088709,Infrastructure,Cloud Operations,Configuration Failure,DB Ops,104,Incompatible NFS parameters on fstab.,1,INC12971137,Netapp 2010400865,2025,5,31,2,22,Saturday,May,178,5.847568988173456,0,0,0,0,1,1,1,1,1,1,2025-05-31,2025-05-31
22,2025-06-01,INC13108144,P2,DC62,SFTP,74,PRB0088718,Infrastructure,Cloud Operations,Process Gap,SF Storage,618,Change extension: Inadequate change planning.,0,No repeat INC specified,CHG13797873,2025,6,1,2,22,Sunday,June,177,5.814717477003942,0,0,0,0,1,1,1,1,1,1,2025-06-01,2025-06-01
23,2025-06-02,INC13139214,P2,DC33 DC55 DC57,SAC,11,PRB0088751,Infrastructure,Infrastructure,High CPU/Load,BTP,78,High Active sessions impacted the SAC system in BTP.,1,INC11303840,https://jira.tools.sap/browse/FPA00-52998; https://jira.tools.sap/browse/FPA137-37781,2025,6,2,2,23,Monday,June,176,5.781865965834428,0,0,0,0,1,1,1,1,1,1,2025-06-02,2025-06-02
23,2025-06-05,INC13203237,P2,DC68 DC70 DC41,SAC,25,PRB0088902,Infrastructure,Infrastructure,High CPU/Load,BTP,59,High Active sessions impacted the SAC system in BTP.,1,INC11303840,https://jira.tools.sap/browse/FPA00-52998; https://jira.tools.sap/browse/FPA137-37781,2025,6,5,2,23,Thursday,June,173,5.683311432325887,0,0,0,0,1,1,1,1,1,1,2025-06-05,2025-06-05
23,2025-06-06,INC13223335,P1,DC62,BizX,37,PRB0088935,Cloud Operations,Cloud Operations,Human Error,Application Delivery,645,All Nginx Servers (pc62bngxcf1001 to pc62bngxcf1006) were included accidentally in decommissioning list.,0,No repeat INC specified,RITM1858772,2025,6,6,2,23,Friday,June,172,5.650459921156373,0,0,0,0,1,1,1,1,1,1,2025-06-06,2025-06-06
23,2025-06-07,INC13233613,P2,DC33,BizX,50,PRB0088937,Cloud Operations,Cloud Operations,Configuration Failure,DB Ops,376,Incompatible NFS parameters on fstab.,1,INC12971137,Netapp 2010400865,2025,6,7,2,23,Saturday,June,171,5.617608409986859,0,0,0,0,1,1,1,1,1,1,2025-06-07,2025-06-07
23,2025-06-08,INC13251251,P1,DC41,EC-Payroll,13,PRB0088949,Product Limitation,Product Limitation,Hypervisor Failure,EC Payroll,1,Payroll Architecture Limitation,0,No repeat INC specified,No related tickets,2025,6,8,2,23,Sunday,June,170,5.5847568988173455,0,0,0,0,1,1,1,1,1,1,2025-06-08,2025-06-08
24,2025-06-10,INC13275865,P2,DC55 DC33 DC57,SAC,11,PRB0088976,Cloud Operations,Infrastructure,High CPU/Load,BTP,78,High Active sessions impacted the SAC system in BTP.,1,INC11303840,https://jira.tools.sap/browse/FPA00-52998; https://jira.tools.sap/browse/FPA137-37781,2025,6,10,2,24,Tuesday,June,168,5.519053876478318,0,0,0,0,1,1,1,1,1,1,2025-06-10,2025-06-10
24,2025-06-11,INC13296403,P2,DC33 DC55 DC57,SAC,23,PRB0089021,Infrastructure,Infrastructure,High CPU/Load,BTP,73,High Active sessions impacted the SAC system in BTP.,1,INC11303840,https://jira.tools.sap/browse/FPA00-52998; https://jira.tools.sap/browse/FPA137-37781,2025,6,11,2,24,Wednesday,June,167,5.486202365308804,0,0,0,0,1,1,1,1,1,1,2025-06-11,2025-06-11
24,2025-06-11,INC13298565,P2,DC33 DC55 DC57,SAC,122,PRB0089032,Infrastructure,Infrastructure,High CPU/Load,BTP,73,High Active sessions impacted the SAC system in BTP.,1,INC11303840,https://jira.tools.sap/browse/FPA00-52998; https://jira.tools.sap/browse/FPA137-37781,2025,6,11,2,24,Wednesday,June,167,5.486202365308804,0,0,0,0,1,1,1,1,1,1,2025-06-11,2025-06-11
24,2025-06-12,INC13313931,P1,DC47,BizX,16,PRB0089048,Cloud Operations,Database Dev,HANA Bug,HANA Dev,41,HANA Bug: 331797,1,INC13267999,https://hdbits.wdf.sap.corp/bugzilla/show_bug.cgi?id=331797; BCP 497385/2025; SuSe 01583621; Azure 2506120050004389;,2025,6,12,2,24,Thursday,June,166,5.45335085413929,0,0,0,0,1,1,1,1,1,1,2025-06-12,2025-06-12
24,2025-06-13,INC13338600,P2,DC22,Icontent,36,PRB0089104,Infrastructure,Infrastructure,Process Gap,GCID - Network,63,GCID : Inadequate change planning.,0,No repeat INC specified,CHG13815927,2025,6,13,2,24,Friday,June,165,5.4204993429697765,0,0,0,0,1,1,1,1,1,1,2025-06-13,2025-06-13
25,2025-06-16,INC13369662,P2,DC33 DC55 DC57,SAC,18,PRB0089168,Infrastructure,Infrastructure,High CPU/Load,BTP,78,High Active sessions impacted the SAC system in BTP.,1,INC11303840,https://jira.tools.sap/browse/FPA00-52998; https://jira.tools.sap/browse/FPA137-37781,2025,6,16,2,25,Monday,June,162,5.321944809461235,0,0,0,0,1,1,1,1,1,1,2025-06-16,2025-06-16
25,2025-06-17,INC13389400,P2,DC55,RMK,127,PRB0089213,Security,Security,DDOS Attack,HCM BISO,761,DDOS Layer7 (application layer) Attack,0,No repeat INC specified,SIR0073091,2025,6,17,2,25,Tuesday,June,161,5.289093298291721,0,0,0,0,1,1,1,1,1,1,2025-06-17,2025-06-17
25,2025-06-17,INC13391317,P2,DC55,RMK,36,PRB0089215,Security,Security,DDOS Attack,HCM BISO,741,DDOS Layer7 (application layer) Attack,0,No repeat INC specified,SIR0073091,2025,6,17,2,25,Tuesday,June,161,5.289093298291721,0,0,0,0,1,1,1,1,1,1,2025-06-17,2025-06-17
25,2025-06-18,INC13401373,P2,DC74,BizX,3526,PRB0089317,Cloud Operations,Vendor Management,Azure Bug,Microsoft-Azure,73,"Bug in Azure’s Lifecycle Management (LCM) policy caused the removal of blobIndexMatch filters when NSG Flow Logs were enabled. This broadened the LCM policy scope, unintentionally triggered mass deletion of approximately 15 million customer blob files.",0,No repeat INC specified,Azure 2506180040001020; CHG13828016,2025,6,18,2,25,Wednesday,June,160,5.256241787122208,0,0,0,0,1,1,1,1,1,1,2025-06-18,2025-06-18
26,2025-06-24,INC13490809,P2,DC70,Mobile,13,PRB0089401,Vendor Management,Vendor Management,Hypervisor Failure,Microsoft-Azure,0,Product Limitation - MySQL,0,No repeat INC specified,Azure #2409100030008621; SRG-487,2025,6,24,2,26,Tuesday,June,154,5.059132720105125,0,0,0,0,1,1,1,1,1,1,2025-06-24,2025-06-24
26,2025-06-27,INC13533501,P1,DC68,RMK,20,PRB0089482,Cloud Operations,Engineering,High CPU/Load,RMK Engineering,942,High Active Sessions,0,No repeat INC specified,https://jira.tools.sap/browse/RMK-36155;,2025,6,27,2,26,Friday,June,151,4.9605781865965834,0,0,0,0,1,1,1,1,1,1,2025-06-27,2025-06-27
26,2025-06-28,INC13553474,P1,DC66,EC-Payroll,40,PRB0089497,Cloud Operations,Product Limitation,Hypervisor Failure,EC Payroll,1,Payroll Architecture Limitation,0,No repeat INC specified,https://jira.tools.sap/browse/SCO-82949,2025,6,28,2,26,Saturday,June,150,4.92772667542707,0,0,0,0,1,1,1,1,1,1,2025-06-28,2025-06-28
26,2025-06-28,INC13555521,P1,DC66,EC-Payroll,140,PRB0089501,Cloud Operations,Product Limitation,Hypervisor Failure,EC Payroll,3,Payroll Architecture Limitation,1,INC13553474,https://jira.tools.sap/browse/SCO-82949,2025,6,28,2,26,Saturday,June,150,4.92772667542707,0,0,0,0,1,1,1,1,1,1,2025-06-28,2025-06-28
26,2025-06-29,INC13568599,P1,DC68,RMK,10,PRB0089508,Cloud Operations,Engineering,High CPU/Load,RMK Engineering,847,High Active Sessions,1,INC13533501,https://jira.tools.sap/browse/RMK-36155;,2025,6,29,2,26,Sunday,June,149,4.894875164257556,0,0,0,0,1,1,1,1,1,1,2025-06-29,2025-06-29
27,2025-07-01,INC13622916,P1,DC33,BizX,17,PRB0089648,Infrastructure,Infrastructure,Hardware Failure,GCID - BMAAS,7,Memory DIMM Failure,0,No repeat INC specified,INC13622725,2025,7,1,3,27,Tuesday,July,147,4.829172141918528,0,0,0,0,1,1,1,1,1,1,2025-07-01,2025-07-01
27,2025-07-04,INC13678017,P2,DC62,iContent,16,PRB0089732,Cloud Operations,Vendor Management,Mount Failure,SuSe,279,Inconclusive RCA,1,INC13228146,SuSE #01586940; Tanium Case # 00240132;,2025,7,4,3,27,Friday,July,144,4.730617608409987,0,0,0,0,1,1,1,1,1,1,2025-07-04,2025-07-04
28,2025-07-09,INC13752703,P1,DC68,RMK,20,PRB0089828,Cloud Operations,Engineering,Code Logic,RMK Engineering,945,High Active Sessions,1,INC13533501,https://jira.tools.sap/browse/RMK-36155,2025,7,9,3,28,Wednesday,July,139,4.566360052562418,0,0,0,0,1,1,1,1,1,1,2025-07-09,2025-07-09
28,2025-07-10,INC13774930,P1,DC22,LMS,55,PRB0089865,Infrastructure,Infrastructure,VM Failure,GCID - Compute,69,GCID : VM Motion (pre-upgrade activity) failed. No change management process followed.,0,No repeat INC specified,No Change Process followed.,2025,7,10,3,28,Thursday,July,138,4.533508541392904,0,0,0,0,1,1,1,1,1,1,2025-07-10,2025-07-10
28,2025-07-11,INC13791750,P1,DC57,LMS,28,PRB0089899,Cloud Operations,Database Dev,HANA Bug,HANA Dev,828,HANA Bug: 324129,1,INC13062652,https://hdbits.wdf.sap.corp/bugzilla/show_bug.cgi?id=324129; https://jira.tools.sap/browse/LRN-198144; BCP 610963/2025;,2025,7,11,3,28,Friday,July,137,4.50065703022339,0,0,0,0,1,1,1,1,1,1,2025-07-11,2025-07-11
28,2025-07-11,INC13798463,P2,DC33,WFA,65,PRB0089948,Cloud Operations,Engineering,Configuration Failure,WFA Ops,205,Wrapper token failed from connecting to Vault.,0,No repeat INC specified,https://jira.tools.sap/browse/WFA-35801,2025,7,11,3,28,Friday,July,137,4.50065703022339,0,0,0,0,1,1,1,1,1,1,2025-07-11,2025-07-11
28,2025-07-12,INC13819907,P1,DC64,EC-Payroll,18,PRB0089965,Vendor Management,Product Limitation,Hypervisor Failure,EC Payroll,1,Payroll Architecture Limitation,0,No repeat INC specified,Azure #2507140030003437,2025,7,12,3,28,Saturday,July,136,4.467805519053877,0,0,0,0,1,1,1,1,1,1,2025-07-12,2025-07-12
29,2025-07-14,INC13844255,P1,DC64,EC-Payroll,16,PRB0090003,Cloud Operations,Product Limitation,Hypervisor Failure,EC Payroll,1,Payroll Architecture Limitation,0,No repeat INC specified,Azure #2507140030003437,2025,7,14,3,29,Monday,July,134,4.402102496714849,0,0,0,0,1,1,1,1,1,1,2025-07-14,2025-07-14
29,2025-07-16,INC13886737,P1,DC74,S4PAY,87,PRB0090069,Cloud Operations,Cloud Operations,Tenant Overprovisioning,SF Provisioning,15,"Requirements were not clearly defined, leading to overprovisioning of tenants on the database.",0,No repeat INC specified,CHG13849923; CHG13849924,2025,7,16,3,29,Wednesday,July,132,4.336399474375821,0,0,0,0,1,1,1,1,1,1,2025-07-16,2025-07-16
29,2025-07-17,INC13907337,P2,DC68 DC70,"LMS, BizX",238,PRB0090098,Security,Vendor Management,Configuration Issue,Akamai WAF,19,Akamai WAF enabled API Protector without further notice.,0,No repeat INC specified,Akamai #IC-60240,2025,7,17,3,29,Thursday,July,131,4.303547963206308,0,0,0,0,1,1,1,1,1,1,2025-07-17,2025-07-17
30,2025-07-22,INC13996424,P2,DC22,ONB,710,PRB0090239,Security,Security,Sharepoint Bug,HCM BISO,22,Zero-day vulnerabilities (CVE-2025-53770 and CVE-2025-53771) caused the SP folders to become inaccessible.,0,No repeat INC specified,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53770; https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53771;,2025,7,22,3,30,Tuesday,July,126,4.139290407358739,0,0,0,0,1,1,1,1,1,1,2025-07-22,2025-07-22
30,2025-07-24,INC14041193,P1,DC70,JAM,33,PRB0090284,Engineering,Engineering,Human Error,JAM Engineering,300,Patch was missed on DC70 during rollout.,0,No repeat INC specified,https://jira.tools.sap/browse/DWS-17098; https://jira.tools.sap/browse/DWS-18031; INC14031729,2025,7,24,3,30,Thursday,July,124,4.073587385019711,0,0,0,0,1,1,1,1,1,1,2025-07-24,2025-07-24
31,2025-07-31,INC14165070,P1,DC57,LMS,11,PRB0090428,Database Dev,Database Dev,HANA Bug,HANA Dev,91,HANA Bug: 324129,1,INC13062652,https://jira.tools.sap/browse/LRN-200599; https://jira.tools.sap/browse/LRN-198199;https://hdbits.wdf.sap.corp/bugzilla/show_bug.cgi?id=324129; BCP 610963/2025,2025,7,31,3,31,Thursday,July,117,3.843626806833114,0,0,0,0,1,1,1,1,1,1,2025-07-31,2025-07-31
31,2025-07-31,INC14168328,P1,DC55,BizX,13,PRB0090434,Cloud Operations,Engineering,Problematic SQL Query,AYT Engineering,71,Problematic SQL Query from SAC.,0,No repeat INC specified,https://jira.tools.sap/browse/AYT-58641; BCP 1322438 / 2024;,2025,7,31,3,31,Thursday,July,117,3.843626806833114,0,0,0,0,1,1,1,1,1,1,2025-07-31,2025-07-31
31,2025-08-01,INC14199055,P2,DC55,BizX,165,PRB0090508,Infrastructure,Engineering,Configuration Issue,ECT Engineering,4,High Execution time from jobs as part of MDF.,0,No repeat INC specified,https://jira.tools.sap/browse/PLA-50680; https://jira.tools.sap/browse/ECT-258418; https://jira.tools.sap/browse/PLA-53789;,2025,8,1,3,31,Friday,August,116,3.8107752956636003,0,0,0,0,1,1,1,1,1,1,2025-08-01,2025-08-01
33,2025-08-11,INC14399441,P1,DC33,JAM,72,PRB0090789,Engineering,Engineering,High Active Sessions,JAM Engineering,1271,Inconclusive RCA,0,No repeat INC specified,https://jira.tools.sap/browse/DWS-18348; https://jira.tools.sap/browse/DWS-17615; https://jira.tools.sap/browse/BLDX-209;,2025,8,11,3,33,Monday,August,106,3.4822601839684624,0,0,0,0,1,1,1,1,1,1,2025-08-11,2025-08-11
33,2025-08-14,INC14469719,P2,DC66 DC68,ONB,1766,PRB0090902,Cloud Operations,Cloud Operations,Human Error,ONB Ops,3,Misconfigured Terraform code caused partially set up SharePoint nodes to be mistakenly added to the load balancer.,0,No repeat INC specified,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53770; https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53771;,2025,8,14,3,33,Thursday,August,103,3.383705650459921,0,0,0,0,1,1,1,1,1,1,2025-08-14,2025-08-14
33,2025-08-17,INC14529655,P1,DC66,EC-Payroll,20,PRB0090956,Cloud Operations,Product Limitation,Hypervisor Failure,EC Payroll,1,Payroll Architecture Limitation,0,No repeat INC specified,Azure #2508200060008628,2025,8,17,3,33,Sunday,August,100,3.2851511169513796,0,0,0,0,1,1,1,1,1,1,2025-08-17,2025-08-17
34,2025-08-18,INC14545210,P2,DC22,ONB,12,PRB0090984,Cloud Operations,Cloud Operations,Human Error,ONB Ops,24,Accidental IIS shutdown on a live server due to mixed sessions during maintenance.,0,No repeat INC specified,No related tickets,2025,8,18,3,34,Monday,August,99,3.252299605781866,0,0,0,0,1,1,1,1,1,1,2025-08-18,2025-08-18
34,2025-08-18,INC14555723,P1,DC70,LMS,13,PRB0091023,Infrastructure,Vendor Management,Hypervisor Failure,Microsoft-Azure,0,Outage caused due to VM migration at azure backend.,0,No repeat INC specified,Azure case #2508190060006100,2025,8,18,3,34,Monday,August,99,3.252299605781866,0,0,0,0,1,1,1,1,1,1,2025-08-18,2025-08-18
34,2025-08-19,INC14574636,P2,DC33,JAM,21,PRB0091064,Cloud Operations,Engineering,High Active Sessions,JAM Engineering,18,Inconclusive RCA,1,INC14399441,https://jira.tools.sap/browse/DWS-18348; https://jira.tools.sap/browse/DWS-17615; https://jira.tools.sap/browse/BLDX-209;,2025,8,19,3,34,Tuesday,August,98,3.219448094612352,0,0,0,0,1,1,1,1,1,1,2025-08-19,2025-08-19
34,2025-08-19,INC14575099,P2,DC47,Icontent,172,PRB0091074,Vendor Management,Vendor Management,Hardware Failure,Microsoft-Azure,29,Memory DIMM Failure,0,No repeat INC specified,No related tickets,2025,8,19,3,34,Tuesday,August,98,3.219448094612352,0,0,0,0,1,1,1,1,1,1,2025-08-19,2025-08-19
34,2025-08-19,INC14578245,P1,DC30,"JAM, WFA, ONB, RMK, LMS",74,PRB0091079,Infrastructure,Infrastructure,ISP Failure,GCID - WAN,254,"Connectivity anomaly traced to unidentified activity on China GFW layer, outside SAP and ISP infrastructure.",0,No repeat INC specified,No related tickets,2025,8,19,3,34,Tuesday,August,98,3.219448094612352,0,0,0,0,1,1,1,1,1,1,2025-08-19,2025-08-19
34,2025-08-20,INC14589812,P1,DC68,JAM,97,PRB0091110,Engineering,Engineering,Code Logic,JAM Engineering,865,Spike in SAP Internal tenant requests led to heavy app thread utilization by codelogic.,0,No repeat INC specified,https://jira.tools.sap/browse/DWS-18462;,2025,8,20,3,34,Wednesday,August,97,3.1865965834428382,0,0,0,0,1,1,1,1,1,1,2025-08-20,2025-08-20
34,2025-08-22,INC14646079,P1,DC47,EC-Payroll,73,PRB0091197,Infrastructure,Vendor Management,Mount Failure,Microsoft-Azure,1,Mount  mnt failed that was configured to use the swap in legacy Azure DCs.,0,No repeat INC specified,Azure #2508220010003855,2025,8,22,3,34,Friday,August,95,3.1208935611038107,0,0,0,0,1,1,1,1,1,1,2025-08-22,2025-08-22
34,2025-08-22,INC14648416,P1,DC57,BizX,54,PRB0091201,Infrastructure,Cloud Operations,High CPU/Load,DB Ops,53,Tracing was activated and hit with high active sessions.,0,No repeat INC specified,CS20250010257587,2025,8,22,3,34,Friday,August,95,3.1208935611038107,0,0,0,0,1,1,1,1,1,1,2025-08-22,2025-08-22
35,2025-08-25,INC14676113,P1,DC66,EC-Payroll,66,PRB0091242,Vendor Management,Vendor Management,Human Error,Microsoft-Azure,10,A procedural gap in the Method of Procedure (MOP) during high voltage maintenance.,0,No repeat INC specified,Sev-a 2508250060002822 / BRB 2508250050000067,2025,8,25,3,35,Monday,August,92,3.0223390275952693,0,0,0,0,1,1,1,1,1,1,2025-08-25,2025-08-25
35,2025-08-25,INC14678729,P2,DC33,JAM,414,PRB0091261,Engineering,Engineering,High Active Sessions,JAM Engineering,1288,Inconclusive RCA,1,INC14399441,https://jira.tools.sap/browse/DWS-18348; https://jira.tools.sap/browse/DWS-17615; https://jira.tools.sap/browse/BLDX-209;,2025,8,25,3,35,Monday,August,92,3.0223390275952693,0,0,0,0,1,1,1,1,1,1,2025-08-25,2025-08-25
35,2025-08-26,INC14701890,P2,DC33,JAM,114,PRB0091261,Engineering,Engineering,High Active Sessions,JAM Engineering,1288,Inconclusive RCA,1,INC14399441,https://jira.tools.sap/browse/DWS-18348; https://jira.tools.sap/browse/DWS-17615; https://jira.tools.sap/browse/BLDX-209;,2025,8,26,3,35,Tuesday,August,91,2.9894875164257555,0,0,0,0,1,1,1,1,1,1,2025-08-26,2025-08-26
35,2025-08-27,INC14724206,P2,DC33,JAM,42,PRB0091261,Engineering,Engineering,High Active Sessions,JAM Engineering,1288,Inconclusive RCA,1,INC14399441,https://jira.tools.sap/browse/DWS-18348; https://jira.tools.sap/browse/DWS-17615; https://jira.tools.sap/browse/BLDX-209;,2025,8,27,3,35,Wednesday,August,90,2.9566360052562417,0,0,1,1,1,1,1,1,1,1,2025-08-27,2025-08-27
35,2025-08-28,INC14756083,P2,DC62,SAC,31,PRB0091359,Infrastructure,Infrastructure,High CPU/Load,BTP,343,High Active sessions impacted the SAC system in BTP. Possible DNS issue.,0,No repeat INC specified,https://jira.tools.sap/browse/HC01-396632;,2025,8,28,3,35,Thursday,August,89,2.923784494086728,0,0,1,1,1,1,1,1,1,1,2025-08-28,2025-08-28
35,2025-08-28,INC14759245,P2,DC62 DC52 DC80,SAC,31,PRB0091365,Infrastructure,Infrastructure,Network Issue,BTP,567,Inconclusive RCA,1,INC14756083,AWS #175640962200288,2025,8,28,3,35,Thursday,August,89,2.923784494086728,0,0,1,1,1,1,1,1,1,1,2025-08-28,2025-08-28
36,2025-09-01,INC14824400,P2,DC57 DC33,WFA,619,PRB0091461,Cloud Operations,Cloud Operations,High CPU/Load,WFA Ops,139,Absence of guardrails and high active sessions.,0,No repeat INC specified,https://jira.tools.sap/browse/WFA-39264;,2025,9,1,3,36,Monday,September,85,2.7923784494086727,0,0,1,1,1,1,1,1,1,1,2025-09-01,2025-09-01
36,2025-09-01,INC14834413,P2,DC33,LMS,118,PRB0091460,Cloud Operations,Engineering,Configuration Issue,LMS Engineering,139,Implemented a WLM that created service degradation.,0,No repeat INC specified,https://jira.tools.sap/browse/LRN-201595; CHG13886051,2025,9,1,3,36,Monday,September,85,2.7923784494086727,0,0,1,1,1,1,1,1,1,1,2025-09-01,2025-09-01
36,2025-09-02,INC14846131,P1,DC66,EC-Payroll,20,PRB0091466,Cloud Operations,Cloud Operations,Customer Caused,Payroll Ops,1,Customer-initiated activity crashed the application.,0,No repeat INC specified,No related tickets,2025,9,2,3,36,Tuesday,September,84,2.759526938239159,0,0,1,1,1,1,1,1,1,1,2025-09-02,2025-09-02
36,2025-09-02,INC14848339,P1,DC66,EC-Payroll,11,PRB0091466,Cloud Operations,Cloud Operations,Customer Caused,Payroll Ops,1,Customer-initiated activity crashed the application.,1,INC14846131,No related tickets,2025,9,2,3,36,Tuesday,September,84,2.759526938239159,0,0,1,1,1,1,1,1,1,1,2025-09-02,2025-09-02
